Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Product ID,Promotion Flag,Promotion Details,Customer Age Group,Customer Loyalty Status,Current Stock Level,Restocking Date,Restocking Quantity,Stockout Indicator,Turnover Rate,Lead Time,Shelf Life,Temperature,Weather Condition,Weather Impact Indicator,Rolling Average Sales,Seasonality Index
512-91-0811,C,Naypyitaw,Normal,Male,Health and beauty,89.75,1,4.4875,94.2375,2019-02-06 00:00:00,20:05,Credit card,89.75,4.761904762,4.4875,6.6,P001,Yes,10% off,18-24,Normal,178,2019-02-08,287,No,Medium,3,11,79,Snowy,Yes,6.2,0.8253541378179227
594-34-4444,A,Yangon,Normal,Male,Electronic accessories,97.16,1,4.858,102.018,2019-03-08 00:00:00,20:38,Ewallet,97.16,4.761904762,4.858,7.2,P002,No,N/A,18-24,Normal,193,2019-03-13,268,No,Low,2,18,59,Rainy,Yes,5.6,1.1471954706605876
766-85-7061,B,Mandalay,Normal,Male,Health and beauty,87.87,10,43.935,922.635,2019-03-29 00:00:00,10:25,Ewallet,878.7,4.761904762,43.935,5.1,P001,Yes,10% off,18-24,Normal,273,2019-04-02,211,No,High,3,14,73,Cloudy,No,5.6,1.1882755260026356
871-39-9221,C,Naypyitaw,Normal,Female,Electronic accessories,12.45,6,3.735,78.435,2019-02-09 00:00:00,13:11,Cash,74.7,4.761904762,3.735,4.1,P002,No,N/A,35-44,Normal,754,2019-02-15,345,No,Medium,4,28,51,Sunny,No,5.4,0.9171195065744543
865-92-6136,A,Yangon,Normal,Male,Food and beverages,52.75,3,7.9125,166.1625,2019-03-23 00:00:00,10:16,Ewallet,158.25,4.761904762,7.9125,9.3,P005,Yes,10% off,45-54,Normal,395,2019-03-25,115,No,Medium,1,18,67,Snowy,Yes,4.2,1.0028837907270727
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,2019-03-05 00:00:00,18:14,Cash,496.2,4.761904762,24.81,7.4,P003,No,N/A,35-44,Normal,510,2019-03-07,152,No,Medium,1,23,66,Snowy,Yes,5.2,0.8389747813437408
163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,2019-03-26 00:00:00,19:20,Cash,48.71,4.761904762,2.4355,4.1,P006,No,N/A,18-24,Member,644,2019-04-01,381,No,Medium,2,21,57,Rainy,Yes,5.2,1.138218746577014
189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,35.3475,742.2975,2019-03-01 00:00:00,13:22,Cash,706.95,4.761904762,35.3475,7.2,P006,No,N/A,18-24,Normal,450,2019-03-06,191,No,Medium,1,16,57,Rainy,Yes,5.0,0.969732597183881
551-21-3069,C,Naypyitaw,Normal,Female,Electronic accessories,23.07,9,10.3815,218.0115,2019-02-01 00:00:00,11:27,Cash,207.63,4.761904762,10.3815,4.9,P002,No,N/A,35-44,Normal,133,2019-02-05,184,No,Medium,4,16,61,Snowy,Yes,5.6,0.9564259579843671
212-62-1842,A,Yangon,Normal,Male,Food and beverages,58.26,6,17.478,367.038,2019-03-28 00:00:00,16:44,Cash,349.56,4.761904762,17.478,9.9,P005,No,N/A,35-44,Normal,879,2019-03-30,150,No,Low,2,22,84,Sunny,No,6.2,1.0170852188544368
716-39-1409,B,Mandalay,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,2019-03-19 00:00:00,18:19,Cash,212.45,4.761904762,10.6225,8.0,P001,No,N/A,35-44,Normal,518,2019-03-22,171,No,Medium,2,27,54,Snowy,Yes,6.4,1.0992056133326857
704-48-3927,A,Yangon,Member,Male,Electronic accessories,88.67,10,44.335,931.035,2019-01-12 00:00:00,14:50,Ewallet,886.7,4.761904762,44.335,7.3,P002,Yes,10% off,45-54,Member,997,2019-01-13,147,No,Low,1,25,97,Sunny,No,8.2,1.18740875961607
628-34-3388,C,Naypyitaw,Normal,Male,Fashion accessories,27.38,6,8.214,172.494,2019-01-05 00:00:00,20:54,Credit card,164.28,4.761904762,8.214,7.9,P006,No,N/A,35-44,Normal,827,2019-01-09,477,No,Low,2,8,73,Cloudy,No,7.6,0.9372581774274008
630-74-5166,A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,391.419,2019-03-22 00:00:00,20:19,Cash,372.78,4.761904762,18.639,7.4,P004,No,N/A,45-54,Normal,395,2019-03-24,183,No,High,1,16,64,Rainy,Yes,7.0,0.933696938145268
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,2019-03-24 00:00:00,10:43,Cash,305.82,4.761904762,15.291,4.2,P005,Yes,10% off,25-34,Normal,722,2019-03-29,131,No,Medium,4,6,87,Sunny,No,7.6,0.8990804188305921
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,860.685,2019-03-03 00:00:00,14:30,Cash,819.7,4.761904762,40.985,9.2,P002,No,N/A,18-24,Member,641,2019-03-04,340,No,Low,3,13,65,Cloudy,No,8.2,0.8936842395171175
479-26-8945,B,Mandalay,Member,Female,Sports and travel,16.49,2,1.649,34.629,2019-02-05 00:00:00,11:32,Ewallet,32.98,4.761904762,1.649,4.6,P004,No,N/A,45-54,Member,399,2019-02-06,61,No,High,2,22,98,Rainy,Yes,6.6,0.8724471226653925
210-67-5886,C,Naypyitaw,Member,Female,Health and beauty,98.21,3,14.7315,309.3615,2019-02-05 00:00:00,10:41,Credit card,294.63,4.761904762,14.7315,7.8,P001,No,N/A,25-34,Member,809,2019-02-11,225,No,Medium,3,16,76,Cloudy,No,6.0,0.9834537129914341
227-78-1148,B,Mandalay,Normal,Female,Fashion accessories,72.84,7,25.494,535.374,2019-02-15 00:00:00,12:44,Cash,509.88,4.761904762,25.494,8.4,P006,No,N/A,45-54,Normal,331,2019-02-18,217,No,High,4,9,54,Cloudy,No,6.2,1.158359060681457
645-44-1170,A,Yangon,Member,Male,Home and lifestyle,58.07,9,26.1315,548.7615,2019-01-19 00:00:00,20:07,Ewallet,522.63,4.761904762,26.1315,4.3,P003,No,N/A,18-24,Member,960,2019-01-21,262,No,Medium,3,22,56,Rainy,Yes,6.2,0.9427489403494898
237-01-6122,C,Naypyitaw,Member,Female,Home and lifestyle,80.79,9,36.3555,763.4655,2019-02-01 00:00:00,20:31,Credit card,727.11,4.761904762,36.3555,9.5,P003,No,N/A,35-44,Member,182,2019-02-02,430,No,Low,3,29,67,Sunny,No,6.0,1.0692610377569447
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,2019-03-02 00:00:00,13:01,Credit card,81.06,4.761904762,4.053,7.1,P006,No,N/A,18-24,Normal,929,2019-03-07,126,No,Medium,4,8,84,Sunny,No,6.2,0.8062011102360388
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,5,5.485,115.185,2019-03-05 00:00:00,12:29,Ewallet,109.7,4.761904762,5.485,5.3,P006,No,N/A,35-44,Member,653,2019-03-08,60,No,Low,2,14,68,Sunny,No,6.6,1.0697277917555073
659-65-8956,B,Mandalay,Member,Male,Fashion accessories,51.36,1,2.568,53.928,2019-01-16 00:00:00,15:26,Ewallet,51.36,4.761904762,2.568,5.2,P006,Yes,10% off,45-54,Member,691,2019-01-21,63,No,Low,4,27,93,Sunny,No,5.4,0.8513203179886923
642-32-2990,A,Yangon,Normal,Female,Food and beverages,10.96,10,5.48,115.08,2019-02-02 00:00:00,20:48,Ewallet,109.6,4.761904762,5.48,6.0,P005,Yes,10% off,35-44,Normal,989,2019-02-03,489,No,Medium,4,21,65,Snowy,Yes,5.6,0.8017382169141213
378-24-2715,B,Mandalay,Normal,Male,Home and lifestyle,53.44,2,5.344,112.224,2019-01-20 00:00:00,20:38,Ewallet,106.88,4.761904762,5.344,4.1,P003,No,N/A,18-24,Normal,509,2019-01-25,303,No,High,2,22,76,Snowy,Yes,4.2,1.1330169448268939
638-60-7125,A,Yangon,Normal,Female,Electronic accessories,99.56,8,39.824,836.304,2019-02-14 00:00:00,17:03,Credit card,796.48,4.761904762,39.824,5.2,P002,No,N/A,35-44,Normal,219,2019-02-19,199,No,Medium,4,12,90,Cloudy,No,5.2,0.9496594219382575
659-36-1684,C,Naypyitaw,Member,Male,Sports and travel,57.12,7,19.992,419.832,2019-01-12 00:00:00,12:02,Credit card,399.84,4.761904762,19.992,6.5,P004,Yes,10% off,45-54,Member,861,2019-01-17,362,No,High,4,16,85,Cloudy,No,5.6,1.1559568953008588
219-22-9386,B,Mandalay,Member,Male,Sports and travel,99.96,9,44.982,944.622,2019-03-09 00:00:00,17:26,Credit card,899.64,4.761904762,44.982,4.2,P004,Yes,10% off,18-24,Member,611,2019-03-13,390,No,Medium,2,26,77,Rainy,Yes,7.2,1.070291870186551
336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,2019-03-13 00:00:00,19:52,Credit card,511.28,4.761904762,25.564,4.6,P003,Yes,10% off,35-44,Member,760,2019-03-16,402,No,Medium,3,23,61,Rainy,Yes,6.8,1.1384786986601694
268-27-6179,B,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,474.348,2019-03-09 00:00:00,14:57,Ewallet,451.76,4.761904762,22.588,7.3,P006,No,N/A,18-24,Member,246,2019-03-15,223,No,Low,1,20,52,Cloudy,No,8.0,0.9917557633838647
668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,2019-03-10 00:00:00,18:44,Credit card,655.83,4.761904762,32.7915,4.5,P003,Yes,10% off,45-54,Normal,628,2019-03-11,493,No,High,2,8,79,Snowy,Yes,7.8,1.1913812887274844
870-54-3162,A,Yangon,Normal,Female,Sports and travel,32.25,5,8.0625,169.3125,2019-01-27 00:00:00,13:26,Cash,161.25,4.761904762,8.0625,9.0,P004,No,N/A,25-34,Normal,175,2019-01-30,315,No,Medium,2,26,87,Cloudy,No,7.4,0.809670493225741
189-08-9157,C,Naypyitaw,Normal,Female,Fashion accessories,31.73,9,14.2785,299.8485,2019-01-08 00:00:00,16:17,Credit card,285.57,4.761904762,14.2785,5.9,P006,Yes,10% off,45-54,Normal,973,2019-01-11,325,No,High,3,28,94,Cloudy,No,7.4,0.8958642548086978
663-86-9076,C,Naypyitaw,Member,Female,Food and beverages,68.54,8,27.416,575.736,2019-01-08 00:00:00,15:57,Ewallet,548.32,4.761904762,27.416,8.5,P005,No,N/A,25-34,Member,333,2019-01-14,440,No,High,1,29,73,Rainy,Yes,7.4,1.0477101209654824
549-84-7482,B,Mandalay,Normal,Female,Sports and travel,90.28,9,40.626,853.146,2019-02-08 00:00:00,11:15,Ewallet,812.52,4.761904762,40.626,7.2,P004,Yes,10% off,45-54,Normal,398,2019-02-13,261,No,Medium,2,16,66,Cloudy,No,7.6,1.1677306518615653
191-10-6171,B,Mandalay,Normal,Female,Fashion accessories,39.62,7,13.867,291.207,2019-01-25 00:00:00,13:18,Cash,277.34,4.761904762,13.867,7.5,P006,No,N/A,45-54,Normal,205,2019-01-26,264,No,High,2,27,53,Cloudy,No,7.6,1.1774086527539014
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,2019-03-06 00:00:00,20:34,Cash,552.78,4.761904762,27.639,8.3,P004,Yes,10% off,45-54,Member,350,2019-03-12,325,No,Low,3,29,96,Rainy,Yes,7.8,0.9036150331056689
695-51-0018,B,Mandalay,Normal,Female,Sports and travel,34.84,4,6.968,146.328,2019-02-10 00:00:00,18:36,Cash,139.36,4.761904762,6.968,7.4,P004,No,N/A,35-44,Normal,658,2019-02-13,306,No,High,2,15,78,Sunny,No,6.8,1.156568213285449
590-83-4591,B,Mandalay,Member,Male,Electronic accessories,87.45,6,26.235,550.935,2019-02-17 00:00:00,14:40,Credit card,524.7,4.761904762,26.235,8.8,P002,No,N/A,18-24,Member,239,2019-02-21,85,No,Medium,4,13,67,Rainy,Yes,6.4,0.9866853697253946
483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,2019-03-08 00:00:00,16:43,Ewallet,487.8,4.761904762,24.39,5.3,P001,No,N/A,45-54,Normal,532,2019-03-12,288,No,Medium,1,10,74,Sunny,No,5.8,1.0622758203347382
597-78-7908,C,Naypyitaw,Normal,Male,Fashion accessories,90.22,3,13.533,284.193,2019-02-18 00:00:00,19:39,Cash,270.66,4.761904762,13.533,6.2,P006,Yes,10% off,35-44,Normal,975,2019-02-24,399,No,Low,3,8,55,Rainy,Yes,5.0,1.024005992306026
700-81-1757,A,Yangon,Normal,Female,Electronic accessories,26.31,5,6.5775,138.1275,2019-01-18 00:00:00,20:59,Credit card,131.55,4.761904762,6.5775,8.8,P002,No,N/A,25-34,Normal,755,2019-01-19,425,No,High,2,24,94,Rainy,Yes,4.8,0.8628392127519752
354-39-5160,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-02-18 00:00:00,15:39,Cash,206.52,4.761904762,10.326,9.8,P003,Yes,10% off,45-54,Member,533,2019-02-24,240,No,High,2,16,53,Sunny,No,5.2,1.0960289521162776
241-72-9525,B,Mandalay,Normal,Male,Sports and travel,51.91,10,25.955,545.055,2019-02-16 00:00:00,12:21,Cash,519.1,4.761904762,25.955,8.2,P004,No,N/A,18-24,Normal,843,2019-02-22,183,No,High,3,17,60,Rainy,Yes,6.0,1.0043967371949851
575-30-8091,A,Yangon,Normal,Male,Sports and travel,72.5,8,29.0,609.0,2019-03-16 00:00:00,19:25,Ewallet,580.0,4.761904762,29.0,9.2,P004,No,N/A,25-34,Normal,258,2019-03-18,399,No,High,3,27,65,Snowy,Yes,6.4,1.1612684574862453
731-81-9469,C,Naypyitaw,Member,Female,Sports and travel,89.8,10,44.9,942.9,2019-01-23 00:00:00,13:00,Credit card,898.0,4.761904762,44.9,5.4,P004,Yes,10% off,45-54,Member,465,2019-01-27,315,No,Medium,3,11,69,Cloudy,No,7.8,0.979549935523317
280-17-4359,C,Naypyitaw,Member,Male,Health and beauty,90.5,10,45.25,950.25,2019-01-25 00:00:00,13:48,Cash,905.0,4.761904762,45.25,8.1,P001,No,N/A,45-54,Member,968,2019-01-29,471,No,Medium,1,13,55,Cloudy,No,8.8,0.8862984662454728
338-65-2210,C,Naypyitaw,Member,Female,Health and beauty,68.6,10,34.3,720.3,2019-02-05 00:00:00,19:57,Cash,686.0,4.761904762,34.3,9.1,P001,No,N/A,25-34,Member,848,2019-02-08,349,No,Medium,2,14,62,Rainy,Yes,9.6,0.9533579730547093
488-25-4221,C,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2019-02-22 00:00:00,10:36,Credit card,30.41,4.761904762,1.5205,8.4,P005,Yes,10% off,18-24,Member,940,2019-02-28,83,No,Low,1,25,57,Snowy,Yes,7.8,1.144266219731418
239-10-7476,A,Yangon,Normal,Female,Home and lifestyle,77.95,6,23.385,491.085,2019-01-21 00:00:00,16:37,Ewallet,467.7,4.761904762,23.385,8.0,P003,Yes,10% off,45-54,Normal,311,2019-01-24,53,No,High,4,16,58,Snowy,Yes,7.4,0.873234818063395
458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,2019-03-08 00:00:00,17:11,Credit card,277.56,4.761904762,13.878,9.5,P001,No,N/A,25-34,Normal,514,2019-03-13,322,No,High,4,26,62,Sunny,No,6.6,0.8269203729354949
685-64-1609,A,Yangon,Member,Female,Fashion accessories,30.14,10,15.07,316.47,2019-02-10 00:00:00,12:28,Ewallet,301.4,4.761904762,15.07,9.2,P006,Yes,10% off,45-54,Member,411,2019-02-16,401,No,High,2,26,75,Sunny,No,6.6,1.0338554290986193
568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,2019-03-19 00:00:00,12:46,Credit card,264.56,4.761904762,13.228,5.6,P001,No,N/A,18-24,Normal,679,2019-03-21,347,No,Medium,3,16,82,Cloudy,No,5.4,1.0831160270793219
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,2019-03-06 00:00:00,15:07,Credit card,574.88,4.761904762,28.744,6.2,P003,Yes,10% off,35-44,Member,681,2019-03-12,362,No,High,3,29,51,Cloudy,No,6.8,1.1387237873341012
238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,2019-03-27 00:00:00,13:48,Credit card,259.68,4.761904762,12.984,4.9,P001,No,N/A,35-44,Normal,714,2019-04-02,95,No,Low,1,8,96,Cloudy,No,7.2,1.0660423316639935
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,2019-03-23 00:00:00,19:20,Credit card,366.16,4.761904762,18.308,4.8,P006,Yes,10% off,18-24,Member,217,2019-03-27,105,No,Low,2,29,51,Sunny,No,6.8,1.1355668116050714
584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,2019-03-11 00:00:00,16:07,Credit card,241.92,4.761904762,12.096,7.3,P004,No,N/A,35-44,Member,202,2019-03-13,306,No,Low,4,7,61,Cloudy,No,6.2,1.0533000917896498
746-94-0204,A,Yangon,Normal,Male,Fashion accessories,83.24,9,37.458,786.618,2019-01-29 00:00:00,11:56,Credit card,749.16,4.761904762,37.458,7.4,P006,No,N/A,45-54,Normal,897,2019-01-31,340,No,Low,3,13,88,Snowy,Yes,7.2,1.0765679470027214
214-17-6927,C,Naypyitaw,Normal,Female,Food and beverages,16.48,6,4.944,103.824,2019-02-07 00:00:00,18:23,Ewallet,98.88,4.761904762,4.944,9.9,P005,No,N/A,45-54,Normal,921,2019-02-09,397,No,High,1,27,87,Snowy,Yes,6.8,0.9252593084721796
400-89-4171,C,Naypyitaw,Normal,Female,Sports and travel,80.97,8,32.388,680.148,2019-01-28 00:00:00,13:05,Cash,647.76,4.761904762,32.388,9.3,P004,No,N/A,18-24,Normal,421,2019-01-31,353,No,Medium,4,12,83,Cloudy,No,6.8,1.0507187904284412
782-95-9291,A,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,2019-02-20 00:00:00,15:55,Credit card,461.45,4.761904762,23.0725,9.0,P005,No,N/A,35-44,Member,689,2019-02-21,475,No,Medium,1,27,55,Cloudy,No,7.0,0.8742989643778949
279-74-2924,B,Mandalay,Member,Male,Electronic accessories,72.17,1,3.6085,75.7785,2019-01-04 00:00:00,19:40,Cash,72.17,4.761904762,3.6085,6.1,P002,No,N/A,25-34,Member,166,2019-01-09,354,No,High,4,6,50,Snowy,Yes,5.8,0.8373502989926661
307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,2019-03-07 00:00:00,13:58,Ewallet,251.4,4.761904762,12.57,9.7,P003,No,N/A,45-54,Normal,413,2019-03-09,461,No,Low,2,14,71,Sunny,No,5.0,0.9155773190654725
743-04-1105,B,Mandalay,Member,Male,Health and beauty,97.22,9,43.749,918.729,2019-03-30 00:00:00,14:43,Ewallet,874.98,4.761904762,43.749,6.0,P001,Yes,10% off,25-34,Member,855,2019-04-01,191,No,Low,4,23,85,Rainy,Yes,5.6,0.8367772923830703
423-57-2993,B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,2019-03-27 00:00:00,19:18,Ewallet,560.34,4.761904762,28.017,10.0,P004,Yes,10% off,18-24,Normal,652,2019-03-28,145,No,High,4,20,86,Cloudy,No,5.2,0.8317812170602028
894-41-5205,C,Naypyitaw,Normal,Female,Food and beverages,43.18,8,17.272,362.712,2019-01-19 00:00:00,19:39,Credit card,345.44,4.761904762,17.272,8.3,P005,No,N/A,25-34,Normal,605,2019-01-23,493,No,High,1,10,75,Sunny,No,5.8,0.9955790086233254
275-28-0149,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2019-02-25 00:00:00,16:21,Cash,63.69,4.761904762,3.1845,6.0,P004,No,N/A,18-24,Normal,458,2019-03-01,180,No,Medium,1,27,52,Cloudy,No,5.8,1.1643642467119306
101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,2019-03-13 00:00:00,19:44,Credit card,320.53,4.761904762,16.0265,7.0,P005,Yes,10% off,25-34,Normal,112,2019-03-18,424,No,Medium,4,9,84,Snowy,Yes,6.2,0.8028118912438934
423-80-0988,C,Naypyitaw,Normal,Male,Sports and travel,76.4,2,7.64,160.44,2019-01-30 00:00:00,19:42,Ewallet,152.8,4.761904762,7.64,6.5,P004,No,N/A,18-24,Normal,308,2019-02-05,499,No,Medium,2,8,69,Sunny,No,4.8,1.1981313283801416
548-46-9322,B,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2019-02-20 00:00:00,15:24,Credit card,399.0,4.761904762,19.95,5.9,P005,No,N/A,35-44,Normal,440,2019-02-25,288,No,Low,2,26,58,Sunny,No,5.6,1.0767617629988577
505-02-0892,B,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.588,2019-02-25 00:00:00,14:12,Ewallet,340.56,4.761904762,17.028,5.6,P001,No,N/A,45-54,Member,183,2019-03-03,192,No,Medium,1,11,55,Sunny,No,5.6,0.8840623412299212
234-65-2137,C,Naypyitaw,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,2019-01-16 00:00:00,13:32,Cash,955.8,4.761904762,47.79,4.8,P003,No,N/A,35-44,Normal,304,2019-01-18,446,No,Low,3,19,70,Sunny,No,7.4,1.1795810784257916
687-47-8271,A,Yangon,Normal,Male,Fashion accessories,98.98,10,49.49,1039.29,2019-02-08 00:00:00,16:20,Credit card,989.8,4.761904762,49.49,8.7,P006,Yes,10% off,35-44,Normal,776,2019-02-13,196,No,Medium,2,19,88,Cloudy,No,8.0,0.8360554330769259
796-32-9050,A,Yangon,Normal,Male,Food and beverages,51.28,6,15.384,323.064,2019-01-19 00:00:00,16:31,Cash,307.68,4.761904762,15.384,6.5,P005,No,N/A,25-34,Normal,893,2019-01-23,479,No,Low,3,15,60,Rainy,Yes,8.8,0.818328711738004
105-31-1824,A,Yangon,Member,Male,Sports and travel,69.52,7,24.332,510.972,2019-02-01 00:00:00,15:10,Credit card,486.64,4.761904762,24.332,8.5,P004,No,N/A,25-34,Member,863,2019-02-07,196,No,Medium,3,25,77,Cloudy,No,8.2,0.8026217360319841
249-42-3782,A,Yangon,Normal,Male,Health and beauty,70.01,5,17.5025,367.5525,2019-01-03 00:00:00,11:36,Ewallet,350.05,4.761904762,17.5025,5.5,P001,No,N/A,35-44,Normal,272,2019-01-06,301,No,Medium,4,14,52,Sunny,No,7.6,1.1179169722713493
316-55-4634,B,Mandalay,Member,Male,Food and beverages,80.05,5,20.0125,420.2625,2019-01-26 00:00:00,12:45,Credit card,400.25,4.761904762,20.0125,9.4,P005,No,N/A,18-24,Member,506,2019-01-31,222,No,Medium,4,5,56,Rainy,Yes,6.6,1.0315557052481321
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,2019-03-03 00:00:00,19:17,Cash,166.8,4.761904762,8.34,6.3,P002,No,N/A,18-24,Normal,291,2019-03-04,150,No,High,2,10,57,Snowy,Yes,6.2,0.9650748994497289
608-27-6295,B,Mandalay,Member,Male,Electronic accessories,52.89,6,15.867,333.207,2019-01-19 00:00:00,17:34,Credit card,317.34,4.761904762,15.867,9.8,P002,Yes,10% off,45-54,Member,741,2019-01-25,304,No,High,1,22,88,Rainy,Yes,6.2,0.8134474574680643
414-12-7047,B,Mandalay,Normal,Male,Food and beverages,19.79,8,7.916,166.236,2019-01-18 00:00:00,12:04,Ewallet,158.32,4.761904762,7.916,8.7,P005,No,N/A,45-54,Normal,614,2019-01-22,208,No,High,2,29,93,Rainy,Yes,6.4,1.1819208948737479
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,2019-03-21 00:00:00,16:21,Ewallet,304.56,4.761904762,15.228,8.8,P003,No,N/A,25-34,Member,765,2019-03-23,460,No,Medium,3,26,87,Snowy,Yes,7.2,1.0846933969942714
175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,2019-03-03 00:00:00,17:01,Credit card,177.36,4.761904762,8.868,9.6,P005,No,N/A,18-24,Member,174,2019-03-06,258,No,High,2,23,80,Rainy,Yes,7.8,1.0740077286786807
139-52-2867,C,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2019-02-13 00:00:00,10:50,Credit card,157.57,4.761904762,7.8785,4.8,P006,Yes,10% off,25-34,Normal,476,2019-02-14,167,No,High,3,15,79,Sunny,No,7.6,1.193381508894861
407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,2019-03-23 00:00:00,19:16,Ewallet,443.28,4.761904762,22.164,4.4,P005,No,N/A,45-54,Normal,441,2019-03-29,165,No,High,2,21,68,Sunny,No,7.6,0.8437714658076517
342-65-4817,C,Naypyitaw,Member,Male,Health and beauty,86.8,3,13.02,273.42,2019-01-28 00:00:00,16:47,Ewallet,260.4,4.761904762,13.02,9.9,P001,Yes,10% off,45-54,Member,341,2019-01-29,73,No,Medium,4,5,62,Cloudy,No,6.6,0.9342929192090323
130-98-8941,C,Naypyitaw,Normal,Male,Fashion accessories,64.26,7,22.491,472.311,2019-02-09 00:00:00,10:00,Cash,449.82,4.761904762,22.491,5.7,P006,Yes,10% off,45-54,Normal,862,2019-02-11,101,No,High,3,15,75,Snowy,Yes,6.2,0.8230987350774721
434-83-9547,C,Naypyitaw,Member,Male,Food and beverages,38.47,8,15.388,323.148,2019-01-23 00:00:00,11:51,Cash,307.76,4.761904762,15.388,7.7,P005,No,N/A,45-54,Member,358,2019-01-26,103,No,Low,3,24,60,Sunny,No,6.2,1.101726010764128
851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,2019-03-23 00:00:00,10:55,Ewallet,155.0,4.761904762,7.75,8.0,P004,Yes,10% off,45-54,Member,380,2019-03-26,442,No,High,4,29,72,Rainy,Yes,6.8,1.0733245701838199
824-88-3614,C,Naypyitaw,Normal,Male,Health and beauty,34.31,8,13.724,288.204,2019-01-25 00:00:00,15:00,Ewallet,274.48,4.761904762,13.724,5.7,P001,Yes,10% off,35-44,Normal,444,2019-01-26,264,No,Medium,3,12,71,Cloudy,No,7.2,0.9810100084028152
586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,2019-03-04 00:00:00,11:19,Credit card,86.38,4.761904762,4.319,6.7,P004,No,N/A,18-24,Normal,860,2019-03-05,178,No,Low,3,29,99,Cloudy,No,8.0,0.9899614328570181
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,2019-03-05 00:00:00,19:46,Ewallet,54.24,4.761904762,2.712,8.0,P005,No,N/A,45-54,Member,908,2019-03-07,450,No,Low,3,24,65,Snowy,Yes,7.2,0.9767357810132236
305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,2019-03-03 00:00:00,19:00,Ewallet,755.92,4.761904762,37.796,7.5,P003,Yes,10% off,18-24,Member,739,2019-03-04,304,No,Low,1,14,77,Snowy,Yes,7.2,1.131576648814995
732-04-5373,B,Mandalay,Member,Male,Home and lifestyle,46.47,4,9.294,195.174,2019-02-08 00:00:00,10:53,Cash,185.88,4.761904762,9.294,7.0,P003,No,N/A,45-54,Member,660,2019-02-09,267,No,High,3,25,88,Sunny,No,6.0,0.9784177462299569
400-60-7251,A,Yangon,Normal,Male,Home and lifestyle,74.07,1,3.7035,77.7735,2019-02-10 00:00:00,12:50,Ewallet,74.07,4.761904762,3.7035,9.9,P003,No,N/A,25-34,Normal,119,2019-02-11,282,No,High,1,8,89,Sunny,No,4.6,0.8839414465968568
